"피난처 ID","시도명","시군구명","시설명","상세주소","시설면적","경도","위도","구분","구분명","관리부서"
"441","서울특별시","동대문구","휘봉초등학교 운동장","서울특별시 동대문구 휘경동 49-27","2368.0","127.0703","37.5858","1","지진실내구호소","02-2248-4649"
"442","서울특별시","동대문구","이문초등학교 운동장","서울특별시 동대문구 신이문로 16(이문동)","2850.0","127.0642","37.6019","1","지진실내구호소","02-959-2025"
"443","서울특별시","중랑구","면목5동 집하장 녹지대","서울특별시 중랑구 면목동 734-2","1592.0","127.079","37.5799","1","지진실내구호소","02-2094-0022"
"444","서울특별시","중랑구","면목천로 녹지대(공원)","서울특별시 중랑구 면목동 1508-10","2183.0","127.0832","37.5843","1","지진실내구호소","02-2094-0022"
"445","서울특별시","중랑구","사가정공원","서울특별시 중랑구 면목동 산50-15","109653.0","127.0954","37.5798","1","지진실내구호소","02-2094-0022"
"446","서울특별시","중랑구","용마폭포공원","서울특별시 중랑구 면목동 산1-4","22594.0","127.09","37.5743","1","지진실내구호소","02-2094-0022"
"447","서울특별시","중랑구","면남초등학교운동장","서울특별시 중랑구 면목로30나길 38(면목동)","2546.0","127.0879","37.5775","1","지진실내구호소","02-2094-0022"
"448","서울특별시","중랑구","면동초등학교운동장","서울특별시 중랑구 면목로57길 32(면목동)","3006.0","127.0866","37.5851","1","지진실내구호소","02-2094-0022"
"449","서울특별시","중랑구","면목고등학교운동장","서울특별시 중랑구 용마산로72길 36-14 (면목동)","4273.0","127.0963","37.584","1","지진실내구호소","02-2094-0022"
"450","서울특별시","중랑구","면목중학교운동장","서울특별시 중랑구 용마산로70길 43(면목동)","4197.0","127.0956","37.5829","1","지진실내구호소","02-2094-0022"
"451","서울특별시","중랑구","면목초등학교운동장","서울특별시 중랑구 면목로 434(면목동)","2177.0","127.0875","37.591","1","지진실내구호소","02-2094-0022"
"452","서울특별시","중랑구","면중초등학교 운동장","서울특별시 중랑구 용마산로70길 43(면목동)","1931.0","127.0966","37.582","1","지진실내구호소","02-2094-0022"
"453","서울특별시","중랑구","용마중학교운동장","서울특별시 중랑구 면목로28길 18(면목동)","2703.0","127.0859","37.574","1","지진실내구호소","02-2094-0022"
"454","서울특별시","중랑구","중곡초등학교운동장","서울특별시 중랑구 면목로23길 20(면목동)","3049.0","127.0835","37.5743","1","지진실내구호소","02-2094-0022"
"455","서울특별시","중랑구","중랑초등학교운동장","서울특별시 중랑구 봉우재로6길 26(면목동)","2150.0","127.0757","37.5892","1","지진실내구호소","02-2094-0022"
"456","서울특별시","중랑구","중목초등학교 운동장","서울특별시 중랑구 동일로 665(면목동)","1820.0","127.0795","37.5898","1","지진실내구호소","02-2094-0022"
"457","서울특별시","중랑구","중화중학교운동장","서울특별시 중랑구 용마산로 364(면목동)","2751.0","127.0951","37.5842","1","지진실내구호소","02-2094-0022"
"458","서울특별시","중랑구","상봉터미널","서울특별시 중랑구 상봉동 83-1","7278.0","127.0914","37.5961","1","지진실내구호소","02-2094-0022"
"459","서울특별시","중랑구","상봉중학교운동장","서울특별시 중랑구 상봉중앙로8나길 28(상봉동)","4405.0","127.0905","37.6011","1","지진실내구호소","02-2094-0022"
"460","서울특별시","중랑구","상봉초등학교 운동장","서울특별시 중랑구 동일로126가길 11(상봉동)","4958.0","127.0836","37.598","1","지진실내구호소","02-2094-0022"
"461","서울특별시","중랑구","신현고등학교 운동장","서울특별시 중랑구 봉화산로 174(상봉동)","3705.0","127.0925","37.6048","1","지진실내구호소","02-2094-0022"
"462","서울특별시","중랑구","신현중학교 운동장","서울특별시 중랑구 봉화산로 162(상봉동)","4700.0","127.0919","37.6041","1","지진실내구호소","02-2094-0022"
"463","서울특별시","중랑구","수경공원","서울특별시 중랑구 중화동 381-3","5675.0","127.074","37.6027","1","지진실내구호소","02-2094-0022"
"464","서울특별시","중랑구","묵동초등학교 운동장","서울특별시 중랑구 동일로138길 27(중화동)","3206.0","127.0813","37.6038","1","지진실내구호소","02-2094-0022"
"465","서울특별시","중랑구","장안중학교 운동장","서울특별시 중랑구 동일로 780(중화동)","5327.0","127.0808","37.6005","1","지진실내구호소","02-2094-0022"
"466","서울특별시","중랑구","중랑중학교 운동장","서울특별시 중랑구 동일로140길 33(중화동)","5025.0","127.0813","37.6048","1","지진실내구호소","02-2094-0022"
"467","서울특별시","중랑구","중화고등학교운동장","서울특별시 중랑구 봉화산로27길 62(중화동)","3473.0","127.0827","37.6044","1","지진실내구호소","02-2094-0022"
"468","서울특별시","중랑구","중흥초등학교 운동장","서울특별시 중랑구 봉화산로 82(중화동)","5796.0","127.0845","37.6014","1","지진실내구호소","02-2094-0022"
"469","서울특별시","중랑구","수림대공원(서울장미공원)","서울특별시 중랑구 묵동 342-3","1620.0","127.073","37.6151","1","지진실내구호소","02-2094-0022"
"470","서울특별시","중랑구","묵현초등학교운동장","서울특별시 중랑구 동일로157길 75(묵동)","1200.0","127.0733","37.6087","1","지진실내구호소","02-2094-0022"
"471","서울특별시","중랑구","신묵초등학교운동장","서울특별시 중랑구 묵동 246-12","6481.0","127.0754","37.6074","1","지진실내구호소","02-2094-0022"
"472","서울특별시","중랑구","원묵고등학교운동장","서울특별시 중랑구 숙선옹주로 82(묵동)","3270.0","127.0863","37.6155","1","지진실내구호소","02-2094-0022"
"473","서울특별시","중랑구","원묵중학교 운동장","서울특별시 중랑구 신내로23길 57(묵동)","3936.0","127.085","37.6177","1","지진실내구호소","02-2094-0022"
"474","서울특별시","중랑구","원묵초등학교 운동장","서울특별시 중랑구 숙선옹주로 109(묵동)","3000.0","127.0861","37.6176","1","지진실내구호소","02-2094-0022"
"475","서울특별시","중랑구","태릉고등학교 운동장","서울특별시 중랑구 신내로23길 36(묵동)","5694.0","127.0851","37.6187","1","지진실내구호소","02-2094-0022"
"476","서울특별시","중랑구","태릉중학교운동장","서울특별시 중랑구 공릉로2길 60-25 (묵동)","3336.0","127.0825","37.6124","1","지진실내구호소","02-2094-0022"
"477","서울특별시","중랑구","동원중학교운동장","서울특별시 중랑구 양원역로 32(망우동)","5258.0","127.1081","37.6035","1","지진실내구호소","02-2094-0022"
"478","서울특별시","중랑구","동원초등학교운동장","서울특별시 중랑구 송림길 114(망우동)","3780.0","127.1048","37.6049","1","지진실내구호소","02-2094-0022"
"479","서울특별시","중랑구","망우초등학교운동장","서울특별시 중랑구 망우로72길 49(망우동)","2800.0","127.1033","37.5982","1","지진실내구호소","02-2094-0022"
"480","서울특별시","중랑구","면북초등학교 운동장","서울특별시 중랑구 용마공원로5길 32(망우동)","1853.0","127.1035","37.594","1","지진실내구호소","02-2094-0022"
"481","서울특별시","중랑구","면일초등학교운동장","서울특별시 중랑구 용마산로100길 13(망우동)","2524.0","127.0995","37.5916","1","지진실내구호소","02-2094-0022"
"482","서울특별시","중랑구","봉화중학교운동장","서울특별시 중랑구 망우로70길 89(망우동)","2272.0","127.1037","37.5966","1","지진실내구호소","02-2094-0022"
"483","서울특별시","중랑구","송곡고등학교운동장","서울특별시 중랑구 양원역로 50(망우동)","5775.0","127.1071","37.6054","1","지진실내구호소","02-2094-0022"
"484","서울특별시","중랑구","송곡여자중학교운동장","서울특별시 중랑구 양원역로 67(망우동)","7160.0","127.1044","37.6061","1","지진실내구호소","02-2094-0022"
"485","서울특별시","중랑구","영란여자중학교운동장","서울특별시 중랑구 망우로73길 56(망우동)","7085.0","127.1038","37.6035","1","지진실내구호소","02-2094-0022"
"486","서울특별시","중랑구","혜원여자고등학교운동장","서울특별시 중랑구 봉우재로58길 39(망우동)","5866.0","127.0966","37.5937","1","지진실내구호소","02-2094-0022"
"487","서울특별시","중랑구","능말공원","서울특별시 중랑구 신내동 214-8","19101.0","127.1086","37.6166","1","지진실내구호소","02-2094-0022"
"488","서울특별시","중랑구","능산공원","서울특별시 중랑구 신내동 317-2","12350.0","127.0973","37.6117","1","지진실내구호소","02-2094-0022"
"489","서울특별시","중랑구","봉화산근린공원","서울특별시 중랑구 신내동 655-2","977.0","127.0928","37.6082","1","지진실내구호소","02-2094-0022"
"490","서울특별시","중랑구","신내근린공원","서울특별시 중랑구 신내동 652-0","34016.0","127.0884","37.6148","1","지진실내구호소","02-2094-0022"
"491","서울특별시","중랑구","봉화초등학교운동장","서울특별시 중랑구 신내로15길 110(신내동)","4315.0","127.0919","37.6133","1","지진실내구호소","02-2094-0022"
"492","서울특별시","중랑구","신내초등학교운동장","서울특별시 중랑구 용마산로125나길 22(신내동)","3889.0","127.1","37.6041","1","지진실내구호소","02-2094-0022"
"493","서울특별시","중랑구","신현초등학교운동장","서울특별시 중랑구 봉화산로 188(신내동)","3600.0","127.0938","37.6054","1","지진실내구호소","02-2094-0022"
"494","서울특별시","중랑구","중화초등학교운동장","서울특별시 중랑구 신내로7가길 22(신내동)","3155.0","127.0949","37.6029","1","지진실내구호소","02-2094-0022"
"495","서울특별시","성북구","동구마케팅고등학교 운동장","서울특별시 성북구 성북동 168-275","1979.0","127.0065","37.5932","1","지진실내구호소","02-2170-8683"
"496","서울특별시","성북구","동구여자중학교 운동장","서울특별시 성북구 성북동 168-275","2114.0","127.0076","37.5939","1","지진실내구호소","02-2170-8784"
"497","서울특별시","성북구","성북초등학교 운동장","서울특별시 성북구 성북동 66-1","5045.0","126.9982","37.5935","1","지진실내구호소","02-747-7937"
"498","서울특별시","성북구","홍익대학교 사범대학 부속 중-고등학교 운동장","서울특별시 성북구 성북로14가길 23(성북동)","9518.0","127.0036","37.594","1","지진실내구호소","02-762-0826"
"499","서울특별시","성북구","개운산 공원","서울특별시 성북구 돈암동 산6-23","6999.0","127.0252","37.5965","1","지진실내구호소","02-2241-3664"
"500","서울특별시","성북구","개운중학교 운동장","서울특별시 성북구 돈암동 83-145","1924.0","127.0248","37.5949","1","지진실내구호소","02-3291-5492"
