Park_nm,Topic,Count,Name,Representation,Representative_Docs
영등포_선유도공원,13,15,13_피아노_무료_화장실_편의점,"['피아노', '무료', '화장실', '편의점', '무지', '은근', '방향', '느낌', '부분', '정돈']","['대중교통으로도 접근성이 좋고 자차로는 양화한강공원 주차장을 이용할 수 있음 조경이 예쁘게 잘 되어있고 입구도 두 방향이라 매우 편리 오전 6시부터 밤 24시까지 운영하는 선유도 공원', '피아노도 있어서 칠 수있으며, 화장실이 깨끗합니다 넓어서 휴식하기 좋고 이런저런 촬영하기 좋아요', '자전거 출입금지 새벽6시 부터 24시까지만 화장실있음 깨끗함 나무도 많음 공원 깨끗함 피아노도 칠수 있음']"
영등포_선유도공원,14,15,14_자연_구조_훼손_편히,"['자연', '구조', '훼손', '편히', '변신', '친화', '여유', '힐링', '나누', '기존']","['자연친화적이고 데이트하기 좋은곳', '한적하게 담소나누며 자연의 여유로움을 느끼기에 적합한 곳', '기존의 구조와 자연을 훼손하지 않은 아름다운 장소입니다']"
한강_광나루한강공원,-1,38,-1_반려_갈수록_한국_공기,"['반려', '갈수록', '한국', '공기', '암사', '관심', '예쁘', '동반', '산책로', '주차']","['발전하는 노력하는 국가임에 제가한국인임이 자랑스럽습니다 공원에 뿌듯함도있지만 작은거의 디테일에 찬사를보냅니다 역시 한국이 정말 좋은나라', '그만큼 이곳에 관심과 투자가 이루어지느 것 같다는 느낌을 시간간격을 두고 갈때마다 변화되는 환경과 시설에서 느끼게 됩니다 드론 비행이 가능하고 시설또한 굉장히 잘되있으며 이용하는 분들이 매너가 좋습니다', '화장실 남녀 구별되 항상청결함 반려견 동반 환경 짧게 깍은 잔뒤에 반려견이 좋아 합니다']"
한강_광나루한강공원,0,105,0_주차_기분_추천_강아지,"['주차', '기분', '추천', '강아지', '휴식', '최고', '나무', '주말', '모래', '일찍']","['광나루 공원 아이들놀이터 걷기 드론날리기 장소까지 즐거운 곳 놀이터 아가들 체력단련 놀이터 가 있어요 반려견 동반 환경 강아지와 함께 걷기~ 피크닉 구역 봄날 햇볕 좋은날 김밥에 과일 조금 해서 한강 구경가기 추천~', '준비물 필요없이 산책 걷고 달리고 자전거 족구 농구 배구 축구 배드민턴 연날리기 체육시설 식음료 모든게 갖춰진 서울의 자랑거리 일상 스트레스는 시원한 강바람에 날려가고 한강변 잔디밭에 앉은 가족과 친구와 이웃과는 건강의 자리이자 행복의 광장', '늦게가서 주차는 못했어요 놀이터도 큰 편이고 그물망이 되어 있어 아이들이 좋아하더라구요 특히 모래놀이가 특히 잘되어 있는 것 같아요 모래만 모아 놓은 곳 안에 수돗물 나오는 곳도 있어서 모래로 하고 싶은건 왠만하면 다 할 수 있을 것 같아요 장애인도 쓸 수 있는 그네는 처음 봤었는데 그네 무서워 하는 애들은 좋을 것 같아요 바로 옆에 (가을이라 운영은 안했지만)수영장도 있고 드론운동장 도 있더라구요 그 앞에 나무도 가지런하게 있어서 사진찍으면 예쁘게 나오는 것 같아요 장미꽃을 길 따라서 심어 놓았는데 장미 피는 시기에 가면 좋을 것 같아요 또 조금만 걸어가면 한강이 있어서 좋았어요 추석 연휴에 아이들이랑 같이 갔어요 주차장이 무료로 제공되었는데']"
한강_광나루한강공원,1,46,1_주차장_여의도_생태_다양,"['주차장', '여의도', '생태', '다양', '거리', '라이', '나무', '지역', '조성', '하늘']","['주차장이 있어 들어갔는데 여의도처럼 잔디있고 바로 앞에 한강있고 이런게 아니라 운동트랙이 있다 거의 동네주민이 조깅을 하려고 있는 한강공원이다', '또한 카페, 편의점, 자전거대여, 수영장, 축구장, 테니스장, 생태숲 등이 있습니다 이 한강공원의 좋은 점은 나무와 다리 아래 그늘이 많다는 점이에요 천호역이나 암사역에서 걸어서 갈 수 있는 거리입니다', '12개한강시민공원 중 광나루 한강 시민공원은 서울시의 유일한 상수원 볼호구역으로 각종 수상레저활동이 금지되어있는 물이맑고 깨끗한 지역이다 한강 상류로 부터 유입된 토사가 퇴적되어 자연스럽게 형성된 모래톱과 대규모 갈대군락지로 자연 그대로의 한강모습을 잘 유지하고 있는 곳이다']"
구로_고척근린공원,-1,40,-1_근린_도서관_구로_운동장,"['근린', '도서관', '구로', '운동장', '근처', '놀이터', '농구', '가을', '생각', '휴식']","['구로에서 가장 큰 공원 ~ 고척도서관이 있음', '게이트볼장과 근린시설이 함께하는곳 도서관과 산책로가 함께있음', '구로구고척동소재 고척근린공원 운동장 봄 가을 구로족구연합회 주최 족구대회가 열린다']"
구로_고척근린공원,0,60,0_사람_저녁_동네_비행기,"['사람', '저녁', '동네', '비행기', '크기', '코트', '나들이', '도서관', '체육', '트랙']","['절은사람들이 친절하고 좋네요 화이팅', '걷기 좋으나 사람 많음', '밤에 걷기운동하기 좋아요 사람도 많구요']"
구로_고척근린공원,1,48,1_도서관_체육_놀이터_주민,"['도서관', '체육', '놀이터', '주민', '근린공원', '센터', '놀이', '수영장', '광장', '주차장']","['넓은 공간과 다양한 편의시설, 도서관, 체육센터 등이 함께있어 인근 지역 주민들에게는 너무도 좋은 장소입니다', ""그리고 도서관도 있는데 넓고 참 좋아요 책도 많구 매점도 있구용 ㅎㅎ 공원 입구 건너편에는 ' 두둥 ' 소공원도 있어요 ~ : - ) 소공원안에는 배드민턴장과 놀이터가 있는데 놀이터 새로 만들었더라구요 ㅎㅎ 고척근린공원 참 좋은거같아요 피아노 , 요가 , 베드민턴 , 농구등 여러가지있어서 좋더라구요 : ) 운동기구도 여러가지 있고 공연장도 있답니다 ~ 공연장에서 여름엔 에어로빅도 해요 ㅋㅋ 놀이터도 참 좋더라구요 👍 또 공원 안에 걷기길도 있어서 걷기 참 좋아요 저는 항상 이 공원 갈때마다 생각합니다 : -) 고척근린공원이 제 집 근처 있어서 참 좋다 , 다행이다 라는 생각들이 나곤합니다 ❤ 저녁에 공원 가면 선풍기가 필요없죠 ㅎㅎ 바람이 선선하게 불어옵니다 공원안에는 축구장 , 농구장이 당연히 있구요 체육…"", '고척도서관과 함께 축구장, 테니스장, 농구장, 무대, 놀이터, 산책로, 공용주차장, 구민체육센터가 함께 있어 두루 즐길 수 있어 좋은 공원']"
구로_고척근린공원,2,31,2_경사_놀이_코스_놀이터,"['경사', '놀이', '코스', '놀이터', '불편', '모래', '행사', '어르신', '시장', '도서관']","['어릴때부터 가서 친숙해요~ 작고 아담해요^^ 산책로 경사가 좀 힘들긴한데 운동이다생각하면 괜찮아요', '주차장 완비 도서관 있구 그냥 어린이를 위한 놀이터', '어린이날 행사로 첨 가봤는데 놀이터도 있고 도서관도 있고 괜찮은거 같아요']"
구로_고척근린공원,3,29,3_즐기_편하_어린이_지역,"['즐기', '편하', '어린이', '지역', '자주', '주민', '노인', '완전', '여유', '언제나']","['지역주민을 위한 좋은 시설입니다', '지역 주민들이 산책하기 좋은 곳', '자유로운 공간 삶의 여유를 즐기는 행복한 장소']"
한강_여의도한강공원,-1,54,-1_축제_자전거_불꽃_행사,"['축제', '자전거', '불꽃', '행사', '화장실', '산책', '운동', '지나가', '풍경', '쓰레기']","['불꽃축제 한다고 해서 한 번 가봤는데 정말 풍경도 좋고 넓어서 좋았고, 불꽃놀이도 예뻤어요', '또 일부 자전거 타시는분들이 횡단보도를 사람들 지나가고있는데 멈추지도 않고 무서운 속도로 그냥 지나가면서 산책하러 다시는분들에게 큰소리로 길방해된다고 욕하고 지나가는데 정말이지 최악이었습니다 다만 사람들 많이 몰려서인지 아직 쓰레기 버리는 시민의식이 부족해서인지 길바닥, 쓰레기통주변 아무데나 버려져있어서 이건 아쉬웠습니다 노을지는 한강을 바라보며, 산책하기 좋은곳', '3년만에 열리는 세계 서울 불꽃 축제 두번째 구경은 딸도 같이 구경 낮 3시부터 자리잡고 앉아 맛난거 먹으면서 완벽한 장소에서 멋지게 봤네요 3년 동안 쏘지 못한거 이번에 제대로 다 터트려 주네요 한국 연출은 바지선 두개를 이용해 원효대교를 중심으로 양쪽 하늘로 쏘아 올려주고 원효대교를 통제하면서 다리 위 연출까지 해주니 멋짐이 폭증한듯 세 나라의 하이라이트 부분들은 정말 탄성이 절로 나오지만 특히 한국 공연 첫 번째 시작은 임팩트가 아주 강렬 했습니다 어쩜 이리 멋진 디자인을 해 사람들에 감동을 주는지 정말 최고였어요']"
한강_여의도한강공원,0,973,0_돗자리_텐트_날씨_화장실,"['돗자리', '텐트', '날씨', '화장실', '음식', '산책', '편의점', '배달', '쓰레기', '여유']","['배달음식을 먹든, to-go 해서 먹든, 편의점에서 라면을 끓여 먹든 뭐든 다 꿀맛으로 느껴집니다 날씨 좋은 날, 바람 좋은 날, 기분 좋은 날, 친구와 이야기하고 싶은 날, 야외에서 데이트 하고 싶은 날 등등 Feel 오면 무조건 가기 좋은 우리의 좋은 친구 한강 ㅋㅋ 말이 필요 없지요', '사람은 많지만 버스킹도 가끔 하고 여유를 즐기기 정말 좋은 곳임 서울에서 볼 수 있는 아름다운 곳 중에 꼽히는 곳이고 평소 서울과 달리 주말에는 여유를 즐기러 사람들이 많이 찾아옴 텐트 치거나 돗자리 깔고 배달음식 시켜서 먹기 좋고 배달을 받을 수 있는 구역이 따로 있어서 혼란스럽지 않음', '봄, 가을엔 한강공원 데이트가 최고지요♡ 텐트 테이블 돗자리 대여도 되니 좋네요 맛있는 음식도 배달시켜먹고 편의점에서 시원한 맥주도 마시고 좋아요ㅎ']"
한강_여의도한강공원,1,56,1_자전거_산책_대여_도로,"['자전거', '산책', '대여', '도로', '라면', '접근성', '여름', '달존', '돗자리', '음식']","['날씨가 좋은 날이면 와서 산책하러 옵니다 선선할때는 음식 싸들고 피크닉 하기 좋습니다 자전거 빌리는것도 어렵지 않고 자전거 도로도 잘 되어있어 자전거 타기도 좋습니다', '야경 뷰도 좋고 조용해서 산책하기 좋아요 자전거도 빌려서 타면 좋을거 같습니다', '자전거 타기가 너무좋은 넓디넓은 여으도나루굉장 입니다']"
한강_여의도한강공원,2,54,2_한국_빌딩_주차장_시민,"['한국', '빌딩', '주차장', '시민', '외국인', '대표', '볼거리', '대중교통', '스팟', '선착장']","['자전거를 대여해서 탈 수 있고 천천히 걸으며 산책하기에도 좋다 서울의 상징적인 건축물 중 하나인 63빌딩과 남산타워, 국회의사당을 모두 볼 수 있는 좋은 위치의 공원이다 한강을 바라보면서 편안하게 쉴 수 있는 잔디밭, 벤치가 있고 간단히 식사를 할 수 있는 편의점과 패스트 푸드점이 있고, 유람선을 탈 수 있는 선착장이 있다', '서울여의도,에세는매년3,4월이면,63빌딩에세,한강을바라보면서,여의도을거쳐 서강대교지나,국회의사당을지나,윤중로거리지나,KBS방송국본관을지나고,여의도성모병원을지나면,바로63빌딩까지,벗꽃축제가열리고있읍니다,많이들오셔서구경하시면,좋아요,오시는길은전국에서,기차와,지하철,뻐스타고,여의도나루터역에서내리시면됩니다,63빌딩에서한바퀴도는,거리는총3,4킬로되며,걸어서,1시간30분정도걸립니다,연인과,가족나들에는,참,좋아요', '편의점 주차장 화장실 간이샤워시설에 선착장 선상카페 탁트인 공원 가까이에 63빌딩 가족이나 단체 모임하기 너무 좋아요 ^^ 220917 기존 남녀화장실중 몇개는 여성전용화장실로 변경됨, 간만에 마라톤대회로 여의나루역 옆에 주차장이 금방 만차됨, 이 경우 63빌딩 아래 한강주차장에 주차하는게 좋음']"
한강_여의도한강공원,3,19,3_벚꽃_축제_만개_방문,"['벚꽃', '축제', '만개', '방문', '여의', '날리', '인근', '들어가', '빨리', '시즌']","['벚꽃놀이 사람이 너무 많아서 여의도 들어가는 시간만 1시간 걸렸네요 물론 벚꽃은 이뻤어요(4월 6일 방문)', '벚꽃도 예쁘게 펴있고 나들이 가기 좋은 공원 벚꽃 시즌에 방문해서인지 사람이 참 많았다', '벚꽃축제하는 날이라 사진을 찍어보고 떨어지는 벚꽃잎을 봤어요']"
강서_우장산공원,-1,46,-1_시설_체험_공기_쉼터,"['시설', '체험', '공기', '쉼터', '동네', '도심', '부담', '동산', '마을', '베드']","['좋은시설 과 아름다운자연이 잘 조화되어서 참좋은곳이구나 라고 생각이 됌 다들 가보세요', '진짜 이만한 등산로 운동시설은 없다 해발고도는 낮아도 길이 원형태라서 계속 한방향으로만 운동가능,배드민턴시설있음,축구장 농구장 없는게 없다 옆동네 이사갔어도 주말엔 여기 와서 운동함 ㅋㅋ', '산책 코스와 곳곳의 운동시설 그리고 쉼터와 위생시설 등 시설이 잘 돼 있어서 좋아요 더군다나 관리도 아주 잘 하는 편이라 정말 살기 좋은 동네인 것 같아요']"
